syn_id,syn_def,n_lemma,syn_lemmas
syn_014119,比喻故意顯示出後述狀態，希望引起他人注意。,1,擺
syn_014120,比喻故意顯示出高傲、難以親近的態度。,1,端
syn_014121,比喻數值快速達到後述標準。,1,衝
syn_014122,比喻數量或數目快速上升到後述指標。,1,奔
syn_014123,比喻數量的差距。,1,截
syn_014124,比喻文字或藝術創作作品的數量。,1,產
syn_014125,比喻新奇不常見的對象。,1,鮮
syn_014126,比喻新奇有趣能引起他人注意的內容。,1,梗
syn_014127,比喻新的狀態產生。,1,破
syn_014128,比喻既定行程的事件因特定原因而無法在預定的時間進行。,2,開;開天窗
syn_014129,比喻星星的光芒閃爍。,1,眨
syn_014130,比喻是非或善惡的對比。,1,黑白
syn_014131,比喻時間參考點之後特定事件可能會有的正面發展。,1,未來
syn_014132,比喻時間在主事者不經意的狀態下成為過去。,1,晃
syn_014133,比喻時間長短與說話者的期望相反。,1,苦
syn_014134,比喻暗中使對象失去實權，空留名義。,1,架空
syn_014135,比喻暗中侵占後述財物。,1,侵蝕
syn_014136,比喻暗中計畫以謀害他人。,1,計算
syn_014137,比喻曲線圖的走勢隨橫軸增加。,1,爬
syn_014138,比喻最先進的位置。,1,尖峰
syn_014139,比喻最前端，用在抽象事物上。,1,尖端
syn_014140,比喻最重要的事物。,1,天
syn_014141,比喻會造成重大傷害的事件。,1,魔
syn_014142,比喻有可被開採的天然資源所在的地區。,1,田
syn_014143,比喻有可被開採的天然資源所在的地區所在的位置。,1,田
syn_014144,比喻有成就的女子。,1,鳳
syn_014145,比喻有成就的男子。,1,龍
syn_014146,比喻有承擔重大責任的能力。,1,鐵肩
syn_014147,比喻有支配能力的人使後述事件發生在後述對象上。,1,降
syn_014148,比喻有方向性移動的人或物體。,1,流
syn_014149,比喻有方向性移動的人或物體的量。,1,流量
syn_014150,比喻有權力的人對前述事件的控制。,1,獄
syn_014151,比喻有特定發展方向的事件。,1,河流
syn_014152,比喻有相同立場的對象所集合成的團體。,1,營
syn_014153,比喻有衍生關係的特定對象。,1,代
syn_014154,比喻有關前述對象能吸引人的紀錄。,1,歌
syn_014155,比喻朝後述事件目標去。,1,前往
syn_014156,比喻朝特定目標前進。,1,奔
syn_014157,比喻未付出應有的努力而得到後述報償。,1,混
syn_014158,比喻未經允許就自行進入特定電腦主機內，通常會竊取資料或竄改程式。,1,入侵
syn_014159,比喻某事物對另一事物具主導作用。,1,決定
syn_014160,比喻某支股票因價位問題而沒有交易。,1,關門
syn_014161,比喻根據特定原因給予特定對象一個頭銜。,1,封
syn_014162,比喻根據特定準則，擬定出後述對象。,1,構
syn_014163,比喻植物類食物的纖維。,1,絲
syn_014164,比喻機器因電量使用超過負荷，而中斷運作。,1,跳
syn_014165,比喻機器從休眠狀態進入運作的狀態。,1,醒
syn_014166,比喻機器接受特定物品。,1,吃
syn_014167,比喻機器正在被使用的狀態。,1,役
syn_014168,比喻機器運作不正常的狀態。,1,病
syn_014169,比喻機器運轉。,1,工作
syn_014170,比喻機會。,1,窗
syn_014171,比喻機構或團體的不正常的狀態。,2,病症;病
syn_014172,比喻檢驗的標準。,1,關
syn_014173,比喻欲達成特定目標的抽象途徑。,1,方向
syn_014174,比喻欺詐他人，求索財物利益。,1,宰
syn_014175,比喻欺騙特定對象。,1,擺
syn_014176,比喻歌手演唱特定歌曲以製作專輯。,1,灌
syn_014177,比喻正在經歷後述事件。,1,面臨
syn_014178,比喻正面與負面的情緒或情緒的表達互相交替出現。,1,起伏
syn_014179,比喻殘忍、貪心，且為了自己的利益而傷害他人的人。,1,狼
syn_014180,比喻每戰必勝的將軍。,1,鐵將軍
syn_014181,比喻比後述領域內的其他同類對象優秀。,1,冠
syn_014182,比喻比現有的特定對象更好的同類對象。,1,馬
syn_014183,比喻比賽時瞄準球門或球藍踢球或擊球。,1,射
syn_014184,比喻求職者與就業機構間的供需關係。,1,市場
syn_014185,比喻決定並公佈抽獎結果。,1,開
syn_014186,比喻決定後述對象的重要性。,1,擺
syn_014187,比喻沒有善加利用特定時段或機會。,1,荒
syn_014188,比喻沒有在後述物體出現的地點把握住該事件或物體。,1,錯
syn_014189,比喻沒有得到應有的報償而失去。,1,送
syn_014190,比喻沒有把握住特定對象。,1,縱
syn_014191,比喻沒有機會接觸或無法得到。,1,絕緣
syn_014192,比喻沒有特定目的地度過特定時段。,1,磨
syn_014193,比喻沒有獲得預期會得到的特定對象。,1,掉
syn_014194,比喻沒有經過特定過程就得到後述正面結果。,1,矇
syn_014195,比喻沒有維持原本應有的正常狀態。,1,失
syn_014196,比喻沒有達到預期的結果。,1,撲
syn_014197,比喻沒用的人。咒罵語。,1,垃圾
syn_014198,比喻沿特定路徑移動。,1,進行
syn_014199,比喻流動狀態像流淚的流體。,1,淚
syn_014200,比喻流體因壓力而從小孔迅速噴出。,1,射
syn_014201,比喻流體透過狹小空隙進入特定空間。,1,鑽
syn_014202,比喻消息。,1,風
syn_014203,比喻深入研究。,1,鑽
syn_014204,比喻清除不法行為或打擊犯罪份子。,1,清
syn_014205,比喻清除敵人或不法的行為。,1,掃
syn_014206,比喻減小事件程度是後述程度。,1,化
syn_014207,比喻溝通。,1,交通
syn_014208,比喻溝通交流的管道。,1,橋
syn_014209,比喻溝通協調特定事件。,1,橋
syn_014210,比喻滿足心靈的需求。,1,填
syn_014211,比喻漂亮的女子。,2,香;花
syn_014212,比喻激昂地從事後述事件。,1,衝
syn_014213,比喻激烈。,1,競爭
syn_014214,比喻為了意見交換而提供的可讓人發表意見的場地或空間。,1,廣場
syn_014215,比喻為了獲利而將金錢放入特定的商業經營中。,2,投入;投
syn_014216,比喻為了私利而損害公理正義的一方。,1,暗
syn_014217,比喻為了避免造成更多的經濟損失而出售特定投資物。,1,拋
syn_014218,比喻為特定對象帶來正面影響。,1,注
syn_014219,比喻為特定目的將無形的負擔加在特定對象上以改變其行為。,1,施壓
syn_014220,比喻為達前述目的而被限制行動的事件。,1,監
syn_014221,比喻為達宣傳目的而刻意做的事，為英語show的音譯。,1,秀
syn_014222,比喻為達成特定目的而做經過一段時間的準備。,1,醞釀
syn_014223,比喻為達成目的，與對立對象開始進行衝突。,1,開戰
syn_014224,比喻為防止心靈受到負面影響而採取的保護措施。,1,環保
syn_014225,比喻為防止身體生病而採取的保護措施。,1,環保
syn_014226,比喻無法追隨上特定的趨勢、潮流。,1,跟不上
syn_014227,比喻無法適應不熟悉的後述對象。,1,認
syn_014228,比喻煙霧籠罩後述地點。,1,鎖
syn_014229,比喻熱源把熱能投射到特定空間。,1,煨
syn_014230,比喻熱源把熱能長時間投射在人身上。,1,烤
syn_014231,比喻熱源把熱能長時間投射在特定物體上。,1,炙
syn_014232,比喻爭取到後述好處。,1,吃
syn_014233,比喻物品沒有人認領或無法找到。,1,流浪
syn_014234,比喻物品的外表物件脫落。,1,掉
syn_014235,比喻物品經過許多多餘的傳遞過程。,1,流浪
syn_014236,比喻物體像人一樣發出聲響。,1,叫
syn_014237,比喻物體容量變大。,1,長大
syn_014238,比喻物體有連貫性地向特定方向移動。,1,流動
syn_014239,比喻物體移動時所產生的物質或痕跡與物體緊密相連，形成一特定路徑。,1,拖
syn_014240,比喻物體表面上不平滑的凸起或凹陷部位。,1,疤
syn_014241,比喻物體表面細長不規則的紋路。,1,絲
syn_014242,比喻物體體積變大。,1,長大
syn_014243,比喻特別注意以了解特定對象。,1,燭
syn_014244,比喻特定事件依照節奏或規律所產生的週期性反覆。,1,韻律
syn_014245,比喻特定事件向後述狀態發展，通常是正面。,1,跨
syn_014246,比喻特定事件在一段時間內漸漸改變以應映所處的時代。,1,演化
syn_014247,比喻特定事件在後述對象心中留下深刻印象。,1,烙
syn_014248,比喻特定事件在發生後所留下的紀錄或印象。,1,足跡
syn_014249,比喻特定事件完成。,1,完工
syn_014250,比喻特定事件對雙方造成的影響互相抵銷，不虧欠任何一方。,1,平
syn_014251,比喻特定事件往更高的層次發展。,1,推進
syn_014252,比喻特定事件既定的程序或計畫。,1,套
syn_014253,比喻特定事件朝向正面發展。,1,起
syn_014254,比喻特定事件朝向負面發展。,1,伏
syn_014255,比喻特定事件發展的限制。,1,邊
syn_014256,比喻特定事件的不同發展情況。,1,版
syn_014257,比喻特定事件的威力。,1,火力
syn_014258,比喻特定事件的時間分隔點。,1,界
syn_014259,比喻特定事件的程度增加。,1,提高
syn_014260,比喻特定事件的開端。,1,影
syn_014261,比喻特定事件結束。,1,過去
syn_014262,比喻特定事件變化或發展時依照時序或發展段落分成的多個段落的其中一部分。,1,階
syn_014263,比喻特定事件連帶影響到其他對象。,1,延
syn_014264,比喻特定事件開始進行。,1,動工
syn_014265,比喻特定事件隨時間發展到特定階段。,1,進行
syn_014266,比喻特定人群居住或聚集的地方。,1,窩
syn_014267,比喻特定傳染疾病發生大規模的流行。,1,爆發
syn_014268,比喻特定商品送達至訂購的營利單位。,1,進來
syn_014269,比喻特定回憶突然出現在腦海中。,1,刷
syn_014270,比喻特定團體接受新成員。,1,納
syn_014271,比喻特定外來抽象對象影響到後述對象原本的發展。,1,入侵
syn_014272,比喻特定學術思想或社會活動的抽象範圍。,1,領域
syn_014273,比喻特定對象中充滿後述特質。,1,載
syn_014274,比喻特定對象主要的思想或宗旨。,1,精神
syn_014275,比喻特定對象主觀認為的好處。,1,利
syn_014276,比喻特定對象之間的氣氛。,1,溫度
syn_014277,比喻特定對象充份具有特定特質或情感。,1,充滿
syn_014278,比喻特定對象受到特定原因的影響而消失。,1,蒸
syn_014279,比喻特定對象可以發揮、表現且達到前述目標的特質。,1,力
syn_014280,比喻特定對象可以發揮的能力。,1,力量
syn_014281,比喻特定對象可被人拿來威脅或攻擊的言語或行為。,1,柄
syn_014282,比喻特定對象可預知或不能改變的發展變化。,1,命運
syn_014283,比喻特定對象呈現出的和諧統一的美感，通常指藝術作品。,1,韻律
syn_014284,比喻特定對象因傑出而使名聲流傳到後代。,1,垂
syn_014285,比喻特定對象因其身份而可享有的好處。,1,福利
syn_014286,比喻特定對象因前述事件而可以接受後述結果。,1,食
syn_014287,比喻特定對象因前述原因而產生。,1,生
syn_014288,比喻特定對象因特定原因而被引到特定空間內。,1,帶來
syn_014289,比喻特定對象在一段長時間內產生改變轉移。,1,推移
syn_014290,比喻特定對象在不盡理想的環境下繼續工作。,1,磨
syn_014291,比喻特定對象在使用時發揮的效能。,2,力;勁
syn_014292,比喻特定對象在特定事件中所佔的地位。,1,線
syn_014293,比喻特定對象在特定領域內獲得認可。,1,登
syn_014294,比喻特定對象小範圍地輕碰後述對象。,1,啄
syn_014295,比喻特定對象崩潰失敗。,1,垮
syn_014296,比喻特定對象恢復原來的狀態。,1,回來
syn_014297,比喻特定對象所承受的負擔。,1,壓力
syn_014298,比喻特定對象所擁有的陸上交通工具，通常是汽車。,1,駒
syn_014299,比喻特定對象所要達到的標準。,1,目標
syn_014300,比喻特定對象最重要、最具意義的部分。,1,魂
syn_014301,比喻特定對象有後述負擔或責任。,1,拖
syn_014302,比喻特定對象有特定身份或處在特定狀態。,1,披
syn_014303,比喻特定對象比預期差很多的事件。,1,雷
syn_014304,比喻特定對象產生。,1,生下來
syn_014305,比喻特定對象發出很大的聲音。,1,吼
syn_014306,比喻特定對象的來源是後述對象。,1,取
syn_014307,比喻特定對象的功能或價值降低的單位。,1,折
syn_014308,比喻特定對象的品質變差。,1,降
syn_014309,比喻特定對象的尊嚴受損。,1,失
syn_014310,比喻特定對象的正面特質。,1,瑜
syn_014311,比喻特定對象的缺點。,1,瑕
syn_014312,比喻特定對象的行為使要求者能達到其目的。,1,配合
syn_014313,比喻特定對象的規模或程度削減。,1,減肥
syn_014314,比喻特定對象與特定環境相互作用所產生的各種現象。,1,生態
syn_014315,比喻特定對象表現出來的風格特色。,1,頻率
syn_014316,比喻特定對象說話的特質。,1,嘴
syn_014317,比喻特定對象過程發展好壞交替呈現。,1,起伏
syn_014318,比喻特定對象重新恢復成原本的狀態或變成新的狀態。,1,再生
syn_014319,比喻特定對象隱藏在其他對象中而不易被瞭解。,1,隱
syn_014320,比喻特定心理感受消失。,1,散
syn_014321,比喻特定情感。,1,絮
syn_014322,比喻特定情緒佈滿在心中。,1,漫
syn_014323,比喻特定情緒或事件發展的開端。,1,苗
syn_014324,比喻特定情緒或感覺不再存在或逐漸消失。,1,消
syn_014325,比喻特定想法出現的抽象範圍。,1,邊
syn_014326,比喻特定想法或作品來自後述對象。,1,取
syn_014327,比喻特定想法突然出現在腦海中。,2,亮;閃
syn_014328,比喻特定技能的最高境界。,1,藝術
syn_014329,比喻特定抽象事件的臨界點。,1,線
syn_014330,比喻特定時期內流行的社會現象。,1,熱
syn_014331,比喻特定時段成為過去。,1,逝
syn_014332,比喻特定植物的莖或根在特定物體上沿著其形狀生長。,1,爬
syn_014333,比喻特定消息或名聲傳播出去。,1,揚
syn_014334,比喻特定物質侵蝕皮膚，使其產生不舒服的感覺。,1,磨
syn_014335,比喻特定物體或光線從高處垂落。,1,洩
syn_014336,比喻特定狀態起伏不穩定。,1,波動
syn_014337,比喻特定生物的原生地。,1,家
syn_014338,比喻特定產業不景氣的事件。,1,寒流
